unix_ts,host,gpu_index,gpu_uuid,gpu_power_w
1785855097.394148,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855097.394148,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.9
1785855097.394148,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.97
1785855097.394148,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.29
1785855097.894650,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855097.894650,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.85
1785855097.894650,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.73
1785855097.894650,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.28
1785855098.395158,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855098.395158,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.85
1785855098.395158,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.73
1785855098.395158,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.28
1785855098.895680,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855098.895680,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.68
1785855098.895680,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.85
1785855098.895680,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.29
1785855099.396186,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855099.396186,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.68
1785855099.396186,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.85
1785855099.396186,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.29
1785855099.896690,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.12
1785855099.896690,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,80.93
1785855099.896690,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,77.85
1785855099.896690,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.29
